Symbol,Name,Market Cap,Country,Sector
TDC,Teradata Corporation Common Stock,2659087000,United States,Technology
TDF,Templeton Dragon Fund Inc. Common Stock,0,United States,Finance
TDG,Transdigm Group Incorporated Common Stock,74517613246,United States,Industrials
TDOC,Teladoc Health Inc. Common Stock,1249891568,United States,Health Care
TDS,Telephone and Data Systems Inc. Common Shares,2549280000,United States,Telecommunications
TDUP,ThredUp Inc. Class A Common Stock,92443865,United States,Consumer Discretionary
TDW,Tidewater Inc. Common Stock,3682278795,United States,Consumer Discretionary
TDY,Teledyne Technologies Incorporated Common Stock,19914635948,United States,Industrials
TECH,Bio-Techne Corp Common Stock,11655543984,United States,Health Care
TECTP,Tectonic Financial Inc. 9.00% Fixed-to-Floating Rate Series B Non-Cumulative Perpetual Preferred Stock,72824399,United States,Finance
TECX,Tectonic Therapeutic Inc. Common Stock,257853383,United States,Health Care
TEI,Templeton Emerging Markets Income Fund Inc. Common Stock,0,United States,Finance
TELA,TELA Bio Inc. Common Stock,65244427,United States,Health Care
TELL,Tellurian Inc. Common Stock,827621330,United States,Energy
TELO,Telomir Pharmaceuticals Inc. Common Stock,175882295,United States,Health Care
TELZ,Tellurian Inc. 8.25% Senior Notes due 2028,21168694610,United States,Energy
TEM,Tempus AI Inc. Class A Common Stock,7174276921,United States,Technology
TENB,Tenable Holdings Inc. Common Stock,4645306809,United States,Technology
TENX,Tenax Therapeutics Inc. Common Stock,12544774,United States,Health Care
TER,Teradyne Inc. Common Stock,21459287727,United States,Industrials
TERN,Terns Pharmaceuticals Inc. Common Stock,751572009,United States,Health Care
TEX,Terex Corporation Common Stock,3359049000,United States,Industrials
TFC,Truist Financial Corporation Common Stock,55775324234,United States,Finance
TFFP,TFF Pharmaceuticals Inc. Common Stock,7521309,United States,Health Care
TFIN,Triumph Financial Inc. Common Stock,1822131141,United States,Finance
TFINP,Triumph Financial Inc. Depositary Shares Each Representing a 1/40th Interest in a Share of 7.125% Series C Fixed-Rate Non-Cumulative Perpetual Preferred Stock,536698537,United States,Finance
TFSL,TFS Financial Corporation Common Stock,3595906040,United States,Finance
TFX,Teleflex Incorporated Common Stock,11521639585,United States,Health Care
TG,Tredegar Corporation Common Stock,209479075,United States,Industrials
TGI,Triumph Group Inc. Common Stock,1018397551,United States,Industrials
TGL,Treasure Global Inc. Common Stock,1200540,United States,Consumer Discretionary
TGNA,TEGNA Inc,2294544240,United States,Industrials
TGT,Target Corporation Common Stock,67852771555,United States,Consumer Discretionary
TGTX,TG Therapeutics Inc. Common Stock,3571769771,United States,Health Care
TH,Target Hospitality Corp. Common Stock,991257425,United States,Consumer Discretionary
THAR,Tharimmune Inc. Common Stock,3386200,United States,Health Care
THC,Tenet Healthcare Corporation Common Stock,15107296520,United States,Health Care
THCP,Thunder Bridge Capital Partners IV Inc. Class A Common Stock,0,United States,Industrials
THFF,First Financial Corporation Indiana Common Stock,500799402,United States,Finance
THG,Hanover Insurance Group Inc,5194250126,United States,Finance
THO,Thor Industries Inc. Common Stock,5249558016,United States,Industrials
THQ,abrdn Healthcare Opportunities Fund Shares of Beneficial Interest,0,United States,Finance
THR,Thermon Group Holdings Inc. Common Stock,939368251,United States,Energy
THRD,Third Harmonic Bio Inc. Common Stock,534267656,United States,Health Care
THRM,Gentherm Inc Common Stock,1432573335,United States,Consumer Discretionary
THRY,Thryv Holdings Inc. Common Stock,626590436,United States,Consumer Discretionary
THS,Treehouse Foods Inc. Common Stock,2122191000,United States,Consumer Staples
THW,abrdn World Healthcare Fund Shares of Beneficial Interest,0,United States,Finance
TIL,Instil Bio Inc. Common Stock,192841020,United States,Health Care
TILE,Interface Inc. Common Stock,1051222941,United States,Consumer Discretionary
TIPT,Tiptree Inc. Common Stock,687597082,United States,Finance
TISI,Team Inc. Common Stock,76586892,United States,Consumer Discretionary
TITN,Titan Machinery Inc. Common Stock,302973853,United States,Consumer Discretionary
TIVC,Tivic Health Systems Inc. Common Stock,1768507,United States,Health Care
TJX,TJX Companies Inc. (The) Common Stock,1.33E+11,United States,Consumer Discretionary
TKNO,Alpha Teknova Inc. Common Stock,249991037,United States,Health Care
TKO,TKO Group Holdings Inc. Class A Common Stock,19400103324,United States,Consumer Discretionary
TKR,Timken Company (The) Common Stock,5538538523,United States,Industrials
TLF,Tandy Leather Factory Inc. Common Stock,34953566,United States,Consumer Discretionary
TLGY,TLGY Acquisition Corporation Class A Ordinary Share,0,United States,Finance
TLN,Talen Energy Corporation Common Stock,7757320545,United States,Utilities
TLPH,Talphera Inc. Common Stock,15635238,United States,Health Care
TLRY,Tilray Brands Inc. Common Stock ,1449894222,United States,Health Care
TLS,Telos Corporation Common Stock,233389332,United States,Technology
TLSI,TriSalus Life Sciences Inc. Common Stock,146850605,United States,Health Care
TLSIW,TriSalus Life Sciences Inc. Warrant,35173798,United States,Health Care
TLYS,Tilly's Inc. Common Stock,142920039,United States,Consumer Discretionary
TMCI,Treace Medical Concepts Inc. Common Stock,321524141,United States,Health Care
TMDX,TransMedics Group Inc. Common Stock,4797409993,United States,Health Care
TME,Tencent Music Entertainment Group American Depositary Shares each representing two Class A Ordinary Shares,16731752027,United States,Consumer Discretionary
TMHC,Taylor Morrison Home Corporation Common Stock,6632898862,United States,Consumer Discretionary
TMO,Thermo Fisher Scientific Inc Common Stock,2.36E+11,United States,Industrials
TMP,Tompkins Financial Corporation Common Stock,801726995,United States,Finance
TMTC,TMT Acquisition Corp Ordinary Shares,0,United States,Finance
TMTCR,TMT Acquisition Corp Rights,7700000,United States,Finance
TMUS,T-Mobile US Inc. Common Stock,2.32E+11,United States,Telecommunications
TNC,Tennant Company Common Stock,1712746522,United States,Industrials
TNDM,Tandem Diabetes Care Inc. Common Stock,2797315177,United States,Health Care
TNET,TriNet Group Inc. Common Stock,4726861174,United States,Consumer Discretionary
TNFA,TNF Pharmaceuticals Inc. Common Stock,3573887,United States,Health Care
TNGX,Tango Therapeutics Inc.,1038229866,United States,Health Care
TNL,Travel   Leisure Co. Common  Stock,2911159330,United States,Consumer Discretionary
TNON,Tenon Medical Inc. Common Stock,1511551,United States,Health Care
TNONW,Tenon Medical Inc. Warrant,24699,United States,Health Care
TNXP,Tonix Pharmaceuticals Holding Corp. Common Stock,3302824,United States,Health Care
TNYA,Tenaya Therapeutics Inc. Common Stock,173556035,United States,Health Care
TOI,The Oncology Institute Inc. Common Stock,21771457,United States,Health Care
TOIIW,The Oncology Institute Inc. Warrant,1426770,United States,Health Care
TOL,Toll Brothers Inc. Common Stock,14075496800,United States,Consumer Discretionary
TOMZ,TOMI Environmental Solutions Inc. Common Stock,15011404,United States,Industrials
TOON,Kartoon Studios Inc. Common Stock,33617375,United States,Consumer Discretionary
TOST,Toast Inc. Class A Common Stock,14050000000,United States,Technology
TOVX,Theriva Biologics Inc. Common Stock,3910419,United States,Health Care
TOWN,TowneBank Common Stock,2453417810,United States,Finance
TPB,Turning Point Brands Inc. Common Stock,677917459,United States,Consumer Discretionary
TPC,Tutor Perini Corporation Common Stock,1192907321,United States,Consumer Discretionary
TPCS,TechPrecision Corporation Common stock,32500800,United States,Industrials
TPG,TPG Inc. Class A Common Stock,18675431422,United States,Finance
TPGXL,TPG Operating Group II L.P. 6.950% Fixed-Rate Junior Subordinated Notes due 2064,9441691057,United States,
TPH,Tri Pointe Homes Inc. Common Stock,3929820628,United States,Consumer Discretionary
TPIC,TPI Composites Inc. Common Stock,177375573,United States,Industrials
TPL,Texas Pacific Land Corporation Common Stock,18137454335,United States,Energy
TPR,Tapestry Inc. Common Stock,9611715102,United States,Consumer Discretionary
TPST,Tempest Therapeutics Inc. Common Stock,34786753,United States,Health Care
TPVG,TriplePoint Venture Growth BDC Corp. Common Stock,298846121,United States,Consumer Discretionary
TPX,Tempur Sealy International Inc. Common Stock,8444566821,United States,Consumer Discretionary
TPZ,Tortoise Power and Energy Infrastructure Fund Inc Common Stock,0,United States,Finance
TR,Tootsie Roll Industries Inc. Common Stock,2287276886,United States,Consumer Staples
TRAK,ReposiTrak Inc. Common Stock,345160533,United States,Technology
TRAW,Traws Pharma Inc. Common Stock,8376454,United States,Health Care
TRC,Tejon Ranch Co Common Stock,464698404,United States,Finance
TRDA,Entrada Therapeutics Inc. Common Stock,552785313,United States,Health Care
TREE,LendingTree Inc. Common Stock,712328526,United States,Finance
TREX,Trex Company Inc. Common Stock,6907223527,United States,Basic Materials
TRGP,Targa Resources Inc. Common Stock,31705216210,United States,Utilities
TRI,Thomson Reuters Corp Common Shares,77409031731,United States,Consumer Discretionary
TRIN,Trinity Capital Inc. Common Stock,738649229,United States,Finance
TRINI,Trinity Capital Inc. 7.875% Notes Due 2029,1392972895,United States,Finance
TRINL,Trinity Capital Inc. 7.00% Notes Due 2025,1340669698,United States,Finance
TRINZ,Trinity Capital Inc. 7.875% Notes due 2029,1370023533,United States,Finance
TRIP,TripAdvisor Inc. Common Stock,1848041781,United States,Technology
TRMB,Trimble Inc. Common Stock,13490683109,United States,Industrials
TRMK,Trustmark Corporation Common Stock,1922499494,United States,Finance
TRML,Tourmaline Bio Inc. Common Stock,459493225,United States,Health Care
TRN,Trinity Industries Inc. Common Stock,2515452356,United States,Industrials
TRNO,Terreno Realty Corporation Common Stock,6599847149,United States,Finance
TRNR,Interactive Strength Inc. Common Stock,1303968,United States,Technology
TRNS,Transcat Inc. Common Stock,1095130994,United States,Industrials
TROW,T. Rowe Price Group Inc. Common Stock,23174658624,United States,Finance
TROX,Tronox Holdings plc Ordinary Shares (UK),1853975141,United States,Industrials
TRS,TriMas Corporation Common Stock,1004393893,United States,Industrials
TRST,TrustCo Bank Corp NY Common Stock,616698447,United States,Finance
TRT,Trio-Tech International Common Stock,24481757,United States,Technology
TRTX,TPG RE Finance Trust Inc. Common Stock,708124594,United States,Real Estate
TRU,TransUnion Common Stock,18738292000,United States,Finance
TRUG,TruGolf Holdings Inc. Class A Common Stock,16791949,United States,Consumer Discretionary
TRUP,Trupanion Inc. Common Stock,1808403366,United States,Health Care
TRV,The Travelers Companies Inc. Common Stock,52720540684,United States,Finance
TRVI,Trevi Therapeutics Inc. Common Stock,239553326,United States,Health Care
TRVN,Trevena Inc. Common Stock,6388468,United States,Health Care
TSBK,Timberland Bancorp Inc. Common Stock,228704463,United States,Finance
TSBX,Turnstone Biologics Corp. Common Stock,15031182,United States,Health Care
TSCO,Tractor Supply Company Common Stock,29798776443,United States,Consumer Discretionary
TSE,Trinseo PLC Ordinary Shares ,119856908,United States,Industrials
TSHA,Taysha Gene Therapies Inc. Common Stock,475468470,United States,Health Care
TSI,TCW Strategic Income Fund Inc. Common Stock,0,United States,Finance
TSLA,Tesla Inc. Common Stock,7.29E+11,United States,Consumer Discretionary
TSN,Tyson Foods Inc. Common Stock,21936900882,United States,Consumer Staples
TSQ,Townsquare Media Inc. Class A Common Stock,146241081,United States,Consumer Discretionary
TSVT,2seventy bio Inc. Common Stock ,231740676,United States,Health Care
TTC,Toro Company (The) Common Stock,8436984169,United States,Consumer Discretionary
TTD,The Trade Desk Inc. Class A Common Stock,49949227371,United States,Technology
TTEC,TTEC Holdings Inc. Common Stock,199008755,United States,Consumer Discretionary
TTEK,Tetra Tech Inc. Common Stock,12497141815,United States,Consumer Discretionary
TTGT,TechTarget Inc. Common Stock,672883246,United States,Telecommunications
TTI,Tetra Technologies Inc. Common Stock,365427636,United States,Energy
TTMI,TTM Technologies Inc. Common Stock,1818812548,United States,Technology
TTNP,Titan Pharmaceuticals Inc. Common Stock,5147137,United States,Health Care
TTOO,T2 Biosystems Inc. Common Stock,40203894,United States,Health Care
TTP,Tortoise Pipeline & Energy Fund Inc. Common Stock,0,United States,Finance
TTSH,Tile Shop Holdings Inc. Common Stock,277277525,United States,Consumer Discretionary
TTWO,Take-Two Interactive Software Inc. Common Stock,26702577791,United States,Technology
TUP,Tupperware Brands Corporation Common Stock,53975511,United States,Industrials
TURN,180 Degree Capital Corp. Common Stock,33700475,United States,Finance
TUSK,Mammoth Energy Services Inc. Common Stock,173258528,United States,Energy
TVC,Tennessee Valley Authority Common Stock,251315944,United States,Utilities
TVE,Tennessee Valley Authority,17924254421,United States,Utilities
TVGN,Tevogen Bio Holdings Inc. Common Stock,74896909,United States,Health Care
TVGNW,Tevogen Bio Holdings Inc. Warrant,2900997,United States,Health Care
TVTX,Travere Therapeutics Inc. Common Stock,936255776,United States,Health Care
TW,Tradeweb Markets Inc. Class A Common Stock,27056674379,United States,Finance
TWFG,TWFG Inc. Class A Common Stock,1578170214,United States,Finance
TWI,Titan International Inc. (DE) Common Stock,577272224,United States,Industrials
TWIN,Twin Disc Incorporated Common Stock,168010428,United States,Industrials
TWKS,Thoughtworks Holding Inc. Common Stock,1415441505,United States,Technology
TWLO,Twilio Inc. Class A Common Stock,9465754982,United States,Technology
TWN,Taiwan Fund Inc. (The) Common Stock,0,United States,Finance
TWO,Two Harbors Investment Corp,1415487270,United States,Real Estate
TWST,Twist Bioscience Corporation Common Stock,2598873186,United States,Health Care
